PublishDate,Publish Week Day,mins,secs,Channel,Video Name on Youtube,Level,Access,Youtube Link,New Level Color on Thumbnail,Text that differs from standart description text,Subtitles,End scrn,Cards,Chapters,Thumbnail,Scheduled,Short links in the description,Translations (title & description),Pin comment,Short link in the comment,Added to playlists,Patreon Post,Shorts,Short links in shorts,TikTok заготовка,Upload to platform,Tags,Speaker,Is a Series' Episode,Next episode link,Cut out fragments on Youtube
31.1.2025,,9,59,InhaleRussian,"He woke up as a musical genius (Pre-intermediate Russian Comprehensible Input)",Beginner 2,Free,https://youtu.be/y_um5S6-IAA?si=b1T4x5ZoFk2UVKop,,,,,,,,,,,,,,,,,,TRUE,Stories,Nikita (Inhale Russian),,,
8.2.2025,,15,18,InhaleRussian,"Places I'd like to visit (Intermediate Russian Comprehensible Input)",Intermediate 1,Free,https://youtu.be/ktMyp3fPbIY?si=6ewRtQLewCfo45dn,,,,,,,,,,,,,,,,,,TRUE,Travel,Nikita (Inhale Russian),,,
14.2.2025,,7,24,InhaleRussian,"Koko Gorilla (Pre-intermediate Russian Comprehensible Input)",Beginner 2,Free,https://youtu.be/M706DiJbdMg?si=W0NA2VNh4POgm4Em,,,,,,,,,,,,,,,,,,TRUE,Animals,Alina (Inhale Russian),,,
21.2.2025,,11,58,InhaleRussian,"What kind of people does Inna like? (Intermediate Russian Comprehensible Input)",Intermediate 1,Free,https://youtu.be/ejW4cV4l0vU?si=cIE-dpHdPAENVsSm,,,,,,,,,,,,,,,,,,TRUE,Conversation,"Inna (Comprehensible Russian), Nikita (Inhale Russian)",,,
18.03.2025,,25,19,InhaleRussian,Playing Portal 2 pt. 1 (Intermediate Russian Comprehensible Input),Intermediate 1,Free,https://youtu.be/yj7RThE-CWM?si=vT4Rj39TRDTH4F0S,,,,,,,,,,,,,,,,,,TRUE,Games,Nikita (Inhale Russian),,,
26.03.2025,ср,26,5,InhaleRussian,Playing Portal 2 pt. 2 (Intermediate Russian Comprehensible Input),Intermediate 1,Free,https://youtu.be/0_YrosWN7GU,,,,,,,,,,,,,,,,,,TRUE,Games,Nikita (Inhale Russian),FALSE,,
30.03.2025,вс,17,35,InhaleRussian,"Hey, I have news (Russian comprehensible input)",Advanced,Free,https://youtu.be/kp42Xk5C4As,,,,,,,,,,,,,,,,,,TRUE,"Language learning, Work",Nikita (Inhale Russian),FALSE,,
05.04.2025,сб,9,37,InhaleRussian,I created a playlist with Russian culture stuff,Intermediate 2,Free,https://youtu.be/F0YyCW5N78c,,,,,,,,,,,,,,,,,,TRUE,Culture,Nikita (Inhale Russian),FALSE,,
23.04.2025,,,,InhaleRussian,Russian Slang Words Pt. 1 (Intermediate Russian),,Free,https://youtu.be/OiWHqCylamA?si=7OveNsW7jkK2jozj,,,,,,,,,,,,,,,,,,TRUE,Slang & Swearwords,Nikita (Inhale Russian),TRUE,,
26.04.2025,,,,InhaleRussian,Three good movies (Pre-intermediate Russian),,Free,https://youtu.be/Ib7c7qT6BRg?si=bGbMJfGcHENjq0ng,,,,,,,,,,,,,,,,,,TRUE,Movies & TV,Nikita (Inhale Russian),FALSE,,
30.04.2025,,,,InhaleRussian,"talking about gifts or presents, idk how i should call them",,Free,https://youtu.be/D0y4Ht1Xmc8?si=4mr2GlvJi43-Eidw,,,,,,,,,,,,,,,,,,TRUE,Holidays & leisure,Nikita (Inhale Russian),FALSE,,
03.05.2025,,,,InhaleRussian,Russian Slang Words Pt. 3 (Intermediate Russian),,Free,https://youtu.be/9YnYGXDg9sc?si=heHfwHW0KZN0Cntr,,,,,,,,,,,,,,,,,,TRUE,Slang & Swearwords,Nikita (Inhale Russian),TRUE,,
04.05.2025,,,,InhaleRussian,Playing Portal 2 pt. 3 (Intermediate Russian Comprehensible Input),,Free,https://youtu.be/JUopL7EXtnI?si=SiW19VrtiL9WLihn,,,,,,,,,,,,,,,,,,TRUE,Games,Nikita (Inhale Russian),TRUE,,
07.05.2025,,,,InhaleRussian,Politics (Advanced Russian conversation),Advanced,Free,https://youtu.be/JEH0TSEHFVQ?si=DkEiQrhgTAyR5lm3,,,,,,,,,,,,,,,,,,TRUE,Society,Nikita (Inhale Russian),FALSE,,
10.05.2025,,,,InhaleRussian,A game of my childhood pt. 1 (Intermediate Russian),,Free,https://youtu.be/S3KnAcX_cns?si=_scjXm-33u-Njf8R,,,,,,,,,,,,,,,,,,TRUE,Games,Nikita (Inhale Russian),TRUE,,
17.05.2025,,,,InhaleRussian,A game of my childhood pt. 2 (Intermediate Russian),,Free,https://youtu.be/yDfgc6TxYbg?si=OhsURgwyOOE0B8Bn,,,,,,,,,,,,,,,,,,TRUE,Games,Nikita (Inhale Russian),TRUE,,
21.05.2025,,,,InhaleRussian,How my life has been lately (Intermediate Russian),,Free,https://youtu.be/mHxePM8wboA?si=5PGl5Bx31AOICdjj,,,,,,,,,,,,,,,,,,TRUE,Personal experience,Nikita (Inhale Russian),FALSE,,
1,,,,ComprehensibleRussian,Free Group Russian Lessons with Comprehensible Input in April,,,https://youtube.com/watch?v=IiaP3FOczbk,,,,,,,,,,,,,,,,,,FALSE,,,,,
1,,,,ComprehensibleRussian,Free Russian Lessons With Comprehensible Input #StuckAtHome2020,,,https://youtube.com/watch?v=PYumGpeiXDo,,,,,,,,,,,,,,,,,,FALSE,,,,,
1,,,,ComprehensibleRussian,The Great Unlocking of Comprehensible Russian Content,,,https://youtube.com/watch?v=XwH0eVwK5Fc,,,,,,,,,,,,,,,,,,FALSE,,,,,
1,,,,ComprehensibleRussian,Weekly Group Russian Lessons for Beginners with Comprehensible Input,,,https://youtube.com/watch?v=2bn8y13Fw18,,,,,,,,,,,,,,,,,,FALSE,,,,,
19.01.2019,,5,26,ComprehensibleRussian,"Man, Woman, Boy, Girl, etc",Beginner 0,Free,https://www.youtube.com/watch?v=6pDtYgw_o2E,FALSE,,,,,,,,,,,,,,,,,TRUE,Human,Inna (Comprehensible Russian),FALSE,,
26.01.2019,,7,22,ComprehensibleRussian,Family Members,Beginner 0,Free,https://www.youtube.com/watch?v=AKRVX3MG-ds,FALSE,,,,,,,,,,,,,,,,,TRUE,Family,Inna (Comprehensible Russian),FALSE,,
02.02.2019,,4,37,ComprehensibleRussian,"Birth, Life and Death",Beginner 0,Free,https://www.youtube.com/watch?v=qOFjv-UguGE,FALSE,,,,,,,,,,,,,,,,,TRUE,Human,Inna (Comprehensible Russian),FALSE,,
09.02.2019,,7,33,ComprehensibleRussian,Life Stages,Beginner 0,Free,https://www.youtube.com/watch?v=9xtevOjlAek,FALSE,,,,,,,,,,,,,,,,,TRUE,Human,Inna (Comprehensible Russian),FALSE,,
16.02.2019,,5,57,ComprehensibleRussian,Old and Elder,Beginner 0,Free,https://www.youtube.com/watch?v=SC1yLY1m1ZU,FALSE,,,,,,,,,,,,,,,,,TRUE,Human,Inna (Comprehensible Russian),FALSE,,
23.02.2019,,5,52,ComprehensibleRussian,Body Parts,Beginner 0,Free,https://www.youtube.com/watch?v=Ep3zj05Vu-M,FALSE,,,,,,,,,,,,,,,,,TRUE,Human,Inna (Comprehensible Russian),FALSE,,
02.03.2019,,5,31,ComprehensibleRussian,People's Appearance,Beginner 0,Free,https://www.youtube.com/watch?v=Jy00h2MguCk,FALSE,,,,,,,,,,,,,,,,,TRUE,Human,Inna (Comprehensible Russian),FALSE,,
09.03.2019,,6,26,ComprehensibleRussian,Pharmacy and Medications,Beginner 0,Free,https://www.youtube.com/watch?v=iSn5fjE6kAE,FALSE,,,,,,,,,,,,,,,,,TRUE,Human,Inna (Comprehensible Russian),FALSE,,
16.03.2019,,6,1,ComprehensibleRussian,"Сold, Pharmacy and Doctor",Beginner 0,Free,https://www.youtube.com/watch?v=YhJkNeikjBI,FALSE,,,,,,,,,,,,,,,,,TRUE,Human,Inna (Comprehensible Russian),FALSE,,
23.03.2019,,5,2,ComprehensibleRussian,"Breakfast, Lunch and Dinner Time",Beginner 0,Free,https://www.youtube.com/watch?v=Mi87RYZLwN0,FALSE,,,,,,,,,,,,,,,,,TRUE,Food & kitchen,Inna (Comprehensible Russian),FALSE,,
30.03.2019,,6,53,ComprehensibleRussian,Traditional Russian Breakfast,Beginner 0,Free,https://www.youtube.com/watch?v=Yrfm39Pd5wg,FALSE,,,,,,,,,,,,,,,,,TRUE,Food & kitchen,Inna (Comprehensible Russian),FALSE,,
06.04.2019,,8,12,ComprehensibleRussian,Food for Breakfast,Beginner 0,Free,https://www.youtube.com/watch?v=s_8MhL8_x-M,FALSE,,,,,,,,,,,,,,,,,TRUE,Food & kitchen,Inna (Comprehensible Russian),FALSE,,
13.04.2019,,7,28,ComprehensibleRussian,Food for Luch and Dinner,Beginner 0,Free,https://www.youtube.com/watch?v=iSYUk3Nl8oA,FALSE,,,,,,,,,,,,,,,,,TRUE,Food & kitchen,Inna (Comprehensible Russian),FALSE,,
20.04.2019,,9,47,ComprehensibleRussian,Dishes and Kitchen Utensils,Beginner 0,Free,https://www.youtube.com/watch?v=e2ol1zjkP78,FALSE,,,,,,,,,,,,,,,,,TRUE,Food & kitchen,Inna (Comprehensible Russian),FALSE,,
27.04.2019,,8,26,ComprehensibleRussian,"Restaurant, Cafe and Delivery",Beginner 0,Free,https://www.youtube.com/watch?v=oEH5IB4yxN4&list=PL3Pw2oUcx3zpfiwCCDrrOzLdp13zlRzT5&index=15,FALSE,,,,,,,,,,,,,,,,,TRUE,City,Inna (Comprehensible Russian),FALSE,,
04.05.2019,,11,47,ComprehensibleRussian,House and Appartment,Beginner 0,Free,https://www.youtube.com/watch?v=VTCTURMJaD8,FALSE,,,,,,,,,,,,,,,,,TRUE,Home,Inna (Comprehensible Russian),FALSE,,
11.05.2019,,6,52,ComprehensibleRussian,Rooms and Furniture,Beginner 0,Free,https://www.youtube.com/watch?v=ukEyHqUOlOA,FALSE,,,,,,,,,,,,,,,,,TRUE,Home,Inna (Comprehensible Russian),FALSE,,
18.05.2019,,9,9,ComprehensibleRussian,What People Wear. Part I,Beginner 0,Free,https://www.youtube.com/watch?v=z5DiXf-POPE,FALSE,,,,,,,,,,,,,,,,,TRUE,Clothing,Inna (Comprehensible Russian),TRUE,,
25.05.2019,,5,56,ComprehensibleRussian,What People Wear. Part II,Beginner 0,Free,https://www.youtube.com/watch?v=-MRIBYQmGYE,FALSE,,,,,,,,,,,,,,,,,TRUE,Clothing,Inna (Comprehensible Russian),TRUE,,
01.06.2019,,6,28,ComprehensibleRussian,Moscow Ring Roads,Beginner 1,Free,https://www.youtube.com/watch?v=1_FQKsqZCSc,FALSE,,,,,,,,,,,,,,,,,TRUE,City,Inna (Comprehensible Russian),FALSE,,
08.06.2019,,11,7,ComprehensibleRussian,Moscow Metro Circle Lines,Beginner 1,Free,https://www.youtube.com/watch?v=zJLJvKbSE4o,FALSE,,,,,,,,,,,,,,,,,TRUE,City,Inna (Comprehensible Russian),FALSE,,
15.06.2019,,7,57,ComprehensibleRussian,Old and New Moscow,Beginner 1,Free,https://www.youtube.com/watch?v=piNqzLGeX8I,FALSE,,,,,,,,,,,,,,,,,TRUE,City,Inna (Comprehensible Russian),FALSE,,
22.06.2019,,7,23,ComprehensibleRussian,Wide and Narrow Streets in Moscow,Beginner 1,Free,https://www.youtube.com/watch?v=FHqnUKCDZP8,FALSE,,,,,,,,,,,,,,,,,TRUE,City,Inna (Comprehensible Russian),FALSE,,
29.06.2019,,9,8,ComprehensibleRussian,City Places of Interest,Beginner 1,Free,https://www.youtube.com/watch?v=Am-0q5c0D9Y,FALSE,,,,,,,,,,,,,,,,,TRUE,City,Inna (Comprehensible Russian),FALSE,,
06.07.2019,,11,48,ComprehensibleRussian,Moscow Neighbourhoods. Part I,Beginner 1,,https://www.youtube.com/watch?v=EO7Pq6sitN4,FALSE,,,,,,,,,,,,,,,,,FALSE,City,Inna (Comprehensible Russian),TRUE,,
13.07.2019,,12,11,ComprehensibleRussian,Moscow Neighbourhoods. Part II,Beginner 1,,https://www.youtube.com/watch?v=7m7Qbp9tsdw,FALSE,,,,,,,,,,,,,,,,,FALSE,City,Inna (Comprehensible Russian),TRUE,,
20.07.2019,,15,12,ComprehensibleRussian,Learn Numbers Playing Bingo (Lotto),Beginner 0,Free,https://www.youtube.com/watch?v=H1tQs2vXnQg,FALSE,"Play lotto with me and learn Russian numbers, download the cards here https://drive.google.com/file/d/1iHAzKRhRHPTE_ucOGRNuoACEfuGXEqr5/view?usp=sharing ",,,,,,,,,,,,,,,,TRUE,"Games, ""Colors, numbers, size, units, forms""",Inna (Comprehensible Russian),FALSE,,
27.07.2019,,7,11,ComprehensibleRussian,Russia’s Area Compared to World’s Biggest Countries,Beginner 0,Free,https://www.youtube.com/watch?v=MGVlqROHyrA,FALSE,,,,,,,,,,,,,,,,,TRUE,Geography,Inna (Comprehensible Russian),FALSE,,
03.08.2019,,5,39,ComprehensibleRussian,Mountains as a Europe-Asia Border in Russia,Beginner 0,Free,https://www.youtube.com/watch?v=K3msvBU6RL0,FALSE,,,,,,,,,,,,,,,,,TRUE,Geography,Inna (Comprehensible Russian),FALSE,,
10.08.2019,,2,41,ComprehensibleRussian,Size of Russia,Beginner 0,Free,https://www.youtube.com/watch?v=zgAp-PE8Hz4,FALSE,,,,,,,,,,,,,,,,,TRUE,Geography,Inna (Comprehensible Russian),FALSE,,
17.08.2019,,6,32,ComprehensibleRussian,Russia's Biggest Rivers,Beginner 0,Free,https://www.youtube.com/watch?v=Q0QX9vHgZaw,FALSE,,,,,,,,,,,,,,,,,TRUE,Geography,Inna (Comprehensible Russian),FALSE,,
24.08.2019,,6,50,ComprehensibleRussian,Polar Day and Night,Beginner 0,Free,https://www.youtube.com/watch?v=Wgz1P2HeeO0,FALSE,,,,,,,,,,,,,,,,,TRUE,Nature,Inna (Comprehensible Russian),FALSE,,
31.08.2019,,4,5,ComprehensibleRussian,Transcontinental Russia,Beginner 0,Free,https://www.youtube.com/watch?v=b21Sprk5iF8,FALSE,,,,,,,,,,,,,,,,,TRUE,Geography,Inna (Comprehensible Russian),FALSE,,
07.09.2019,,10,14,ComprehensibleRussian,Polar Day and Night Explained in Russian,Beginner 0,Free,https://www.youtube.com/watch?v=RijTSXtspbA,FALSE,,,,,,,,,,,,,,,,,TRUE,Nature,Inna (Comprehensible Russian),FALSE,,
14.09.2019,,5,55,ComprehensibleRussian,"Where Does the Word ""Ruble"" Come from?",Beginner 1,Free,https://www.youtube.com/watch?v=ra6o6IxjXMw,FALSE,,,,,,,,,,,,,,,,,TRUE,Culture,Inna (Comprehensible Russian),FALSE,,
21.09.2019,,5,12,ComprehensibleRussian,How Old is Russian Ruble? What is its Symbol?,Beginner 1,Free,https://www.youtube.com/watch?v=lsd0kWllHvc,FALSE,,,,,,,,,,,,,,,,,TRUE,Culture,Inna (Comprehensible Russian),FALSE,,
28.09.2019,,8,59,ComprehensibleRussian,ATMs in Moscow,Beginner 0,Free,https://www.youtube.com/watch?v=7r1p0FwFGw8,FALSE,,,,,,,,,,,,,,,,,TRUE,City,Inna (Comprehensible Russian),FALSE,,
05.10.2019,,8,4,ComprehensibleRussian,White Nights Explained in Russian,Beginner 0,Free,https://www.youtube.com/watch?v=n6UHVpmaP94,FALSE,,,,,,,,,,,,,,,,,TRUE,Nature,Inna (Comprehensible Russian),FALSE,,
12.10.2019,,8,20,ComprehensibleRussian,How to Find the Right ATM in Russia,Beginner 0,Free,https://www.youtube.com/watch?v=P_ugxR7jqKA,FALSE,,,,,,,,,,,,,,,,,TRUE,City,Inna (Comprehensible Russian),FALSE,,
19.10.2019,,4,51,ComprehensibleRussian,What Is on the 50-Ruble Banknote?,Beginner 1,Free,https://www.youtube.com/watch?v=rCv1ohAMjr8,FALSE,,,,,,,,,,,,,,,,,TRUE,Culture,Inna (Comprehensible Russian),FALSE,,
26.10.2019,,6,47,ComprehensibleRussian,What Is on the 100- & 200-Ruble Banknote?,Beginner 1,Free,https://www.youtube.com/watch?v=0Eol8UFlNeQ,FALSE,,,,,,,,,,,,,,,,,TRUE,Culture,Inna (Comprehensible Russian),FALSE,,
02.11.2019,,5,5,ComprehensibleRussian,Siberia and Its Parts in Russian,Beginner 0,Free,https://www.youtube.com/watch?v=7INU8NOSpx0,FALSE,,,,,,,,,,,,,,,,,TRUE,Culture,Inna (Comprehensible Russian),FALSE,,
09.11.2019,,5,42,ComprehensibleRussian,"What Is on the 500-, 1000- & 2000-Ruble Banknotes?",Beginner 1,Free,https://www.youtube.com/watch?v=aNi-6kv0Lak,FALSE,,,,,,,,,,,,,,,,,TRUE,Culture,Inna (Comprehensible Russian),FALSE,,
16.11.2019,,4,56,ComprehensibleRussian,What Is on the 5000-Ruble Banknote?,Beginner 1,Free,https://www.youtube.com/watch?v=gFYYNSs2LJY,FALSE,,,,,,,,,,,,,,,,,TRUE,Culture,Inna (Comprehensible Russian),FALSE,,
23.11.2019,,6,11,ComprehensibleRussian,A 116 Meters Deep Well in Siberia,Beginner 1,Free,https://www.youtube.com/watch?v=rOQ-2c5wcIE,FALSE,,,,,,,,,,,,,,,,,TRUE,Stories,Inna (Comprehensible Russian),FALSE,,
30.11.2019,,7,51,ComprehensibleRussian,Permofrost in Siberia,Beginner 1,Free,https://www.youtube.com/watch?v=u-uA7r3jAUo,FALSE,,,,,,,,,,,,,,,,,TRUE,Nature,Inna (Comprehensible Russian),FALSE,,
07.12.2019,,5,41,ComprehensibleRussian,Permafrost Museum in Igarka,Beginner 1,Free,https://www.youtube.com/watch?v=9lUplSOeQ0w,FALSE,,,,,,,,,,,,,,,,,TRUE,Geography,Inna (Comprehensible Russian),FALSE,,
14.12.2019,,9,48,ComprehensibleRussian,New Year #1 Christmas or New Year: What Is More Important in Russia?,Beginner 1,Free,https://www.youtube.com/watch?v=XhjlMr9kmrk,FALSE,,,,,,,,,,,,,,,,,TRUE,"Holidays & leisure, Culture",Inna (Comprehensible Russian),TRUE,,
21.12.2019,,9,11,ComprehensibleRussian,New Year #2 How They Celebrate New Year In Russia,Beginner 1,Free,https://www.youtube.com/watch?v=ZFu9IVXRW1E,FALSE,,,,,,,,,,,,,,,,,TRUE,"Holidays & leisure, Culture",Inna (Comprehensible Russian),TRUE,,
28.12.2019,,7,31,ComprehensibleRussian,"New Year #5 Ded Moroz, the Russian Santa Claus",Beginner 1,Free,https://www.youtube.com/watch?v=o3v-shLfJg0,FALSE,,,,,,,,,,,,,,,,,TRUE,"Holidays & leisure, Culture",Inna (Comprehensible Russian),TRUE,,вырезать 1:50
04.01.2020,,4,58,ComprehensibleRussian,New Year #4 How Long the New Year Holidays Last in Russia,Beginner 1,Free,https://www.youtube.com/watch?v=krf9WospseI,FALSE,,,,,,,,,,,,,,,,,TRUE,"Holidays & leisure, Culture",Inna (Comprehensible Russian),TRUE,,
11.01.2020,,3,34,ComprehensibleRussian,When Do Russians Commemorate Orthodox Baptism of Jesus?,Beginner 1,Free,https://www.youtube.com/watch?v=saNS5eVKqrA,FALSE,,,,,,,,,,,,,,,,,TRUE,"Holidays & leisure, Culture",Inna (Comprehensible Russian),FALSE,,
18.01.2020,,4,42,ComprehensibleRussian,Why Going Into Ice Water In Winter In Russia?,Beginner 1,Free,https://www.youtube.com/watch?v=ezuirIAtyLk,FALSE,,,,,,,,,,,,,,,,,TRUE,"Culture, Holidays & leisure",Inna (Comprehensible Russian),FALSE,,
25.01.2020,,6,2,ComprehensibleRussian,"What Does ""Dacha"" Mean?",Beginner 0,Free,https://www.youtube.com/watch?v=-GUjNtvYyPc,FALSE,,,,,,,,,,,,,,,,,TRUE,Culture,Inna (Comprehensible Russian),FALSE,,
01.02.2020,,3,49,ComprehensibleRussian,What Is Normally There at Dacha?,Beginner 0,Free,https://www.youtube.com/watch?v=PLHmLZFuQ0U,FALSE,,,54,,,,,,,,,,,,,,TRUE,Culture,Inna (Comprehensible Russian),FALSE,,
08.02.2020,,5,55,ComprehensibleRussian,Banya (Russian Sauna),Beginner 1,Free,https://www.youtube.com/watch?v=VxfkEWzMjnA,FALSE,,,57,,,,,,,,,,,,,,TRUE,Culture,Inna (Comprehensible Russian),FALSE,,
15.02.2020,,8,23,ComprehensibleRussian,How to Feel like Million Dollars after Russian Sauna,Beginner 1,Free,https://www.youtube.com/watch?v=9bcez7s_Lp8,FALSE,,,56,,,,,,,,,,,,,,TRUE,Culture,Inna (Comprehensible Russian),FALSE,,
22.02.2020,,1,45,ComprehensibleRussian,Putin's Surname Comes from this Russian Word,Beginner 0,,https://youtu.be/gUMn56b5kgE,FALSE,,,60,,,-,,,,,,,,,,,FALSE,Famous people,Inna (Comprehensible Russian),,,
29.02.2020,,2,19,ComprehensibleRussian,"Buy, Sell and Exchange in Russian",Beginner 0,Free,https://youtu.be/iuUCGgbjG2Y,FALSE,,,,,,,,,,,,,,,,,TRUE,Shopping,Inna (Comprehensible Russian),FALSE,,
07.03.2020,,2,17,ComprehensibleRussian,Patronymic in Russian,Beginner 0,,https://youtu.be/UjLrlv1V6XQ,FALSE,,,58,,,,,,,,,,,,,,FALSE,Culture,Inna (Comprehensible Russian),,,
14.03.2020,,2,48,ComprehensibleRussian,To Know by Heart in Russian,Beginner 0,,https://youtu.be/ZU7WG456TGY,FALSE,,,,,,-,,,,,,,,,,,FALSE,Literature,Inna (Comprehensible Russian),,,
21.03.2020,,1,,ComprehensibleRussian,"Novel, Epic Novel, Long Story, Short Story in Russian",Beginner 0,,https://youtu.be/Pz74KSwwgAY,FALSE,,,,,,-,,,,,,,,,,,FALSE,Literature,Inna (Comprehensible Russian),,,
28.03.2020,,3,54,ComprehensibleRussian,Society & Community,Beginner 0,Free,https://youtu.be/fX_XEwPkRaE,FALSE,,,,,,,,,,,,,,,,,TRUE,Society,Inna (Comprehensible Russian),FALSE,,
04.04.2020,,3,23,ComprehensibleRussian,Peasants,Beginner 0,,https://youtu.be/--TguWZkDpA,FALSE,,,,,,-,,,,,,,,,,,FALSE,Society,Inna (Comprehensible Russian),,,
11.04.2020,,5,59,ComprehensibleRussian,Floor Names in Russia,Beginner 0,Free,https://youtu.be/v59LX5Eu9ic,FALSE,,,"16, 17",,,,,,,,,,,,,,TRUE,Home,Inna (Comprehensible Russian),FALSE,,
18.04.2020,,7,50,ComprehensibleRussian,Nature & Animals in Plasticine World,Beginner 0,Free,https://youtu.be/IVuFhQsJ48o,FALSE,,,,,,,,,,,,,,,,,TRUE,Nature,Inna (Comprehensible Russian),FALSE,,
25.04.2020,,2,34,ComprehensibleRussian,Court Of Justice,Beginner 1,,https://youtu.be/A4cfPIdePCw,FALSE,,,63,,,,,,,,,,,,,,FALSE,Society,Inna (Comprehensible Russian),FALSE,,
09.05.2020,,4,13,ComprehensibleRussian,Aviation on its Way to Victory Day Parade,Beginner 2,Free,https://www.youtube.com/watch?v=bDDJAhMPwxw,FALSE,,,,,,,,,,,,,,,,,TRUE,"Culture, Holidays & leisure, Slice of Life",Inna (Comprehensible Russian),FALSE,,
16.05.2020,,12,55,ComprehensibleRussian,How We Spend Long May Holidays in Russia,Beginner 1,Free,https://youtu.be/Yf26RVHASXc,FALSE,,,69,,,,,,,,,,,,,,TRUE,Holidays & leisure,Inna (Comprehensible Russian),FALSE,,
23.05.2020,,9,30,ComprehensibleRussian,At the River,Beginner 1,Free,https://youtu.be/ot1OovgzraE,FALSE,,,"70, 31",,,,,,,,,,,,,,TRUE,"Nature, Slice of Life",Inna (Comprehensible Russian),FALSE,,
30.05.2020,,4,41,ComprehensibleRussian,Great Event in My Family Provoked by Covid Quarantine,Beginner 1,Free,https://youtu.be/JCNqLuuGSVI,FALSE,,,,,,,,,,,,,,,,,TRUE,Slice of Life,Inna (Comprehensible Russian),FALSE,,
06.06.2020,,2,35,ComprehensibleRussian,I Want to Go on Vacation,Beginner 1,Free,https://youtu.be/7iZJ6mV2TwI,FALSE,,,,,,,,,,,,,,,,,TRUE,Holidays & leisure,Inna (Comprehensible Russian),FALSE,,
13.06.2020,,5,3,ComprehensibleRussian,"Series, Seasons and Episodes",Beginner 0,Free,https://youtu.be/khRk6eMt4Hs,FALSE,,,62,,,,,,,,,,,,,,TRUE,Movies & TV,Inna (Comprehensible Russian),FALSE,,
20.06.2020,,4,16,ComprehensibleRussian,Kid's Coloring Book with Food,Beginner 1,Free,https://youtu.be/xjCrYTrY-Rc,FALSE,,,"12, 13",,,,,,,,,,,,,,TRUE,"""Colors, numbers, size, units, forms"", Food & kitchen",Inna (Comprehensible Russian),FALSE,,
27.06.2020,,1,34,ComprehensibleRussian,Ago,Beginner 0,,https://youtu.be/vrLG8ocws6I,FALSE,,,,,,,,,,,,,,,,,FALSE,Time,Inna (Comprehensible Russian),FALSE,,
04.07.2020,,3,55,ComprehensibleRussian,"Apartment, House, Renovation",Beginner 1,Free,https://youtu.be/6pFu4x3vD8E,FALSE,,,"16, 17",,,,,,,,,,,,,,TRUE,Home,Inna (Comprehensible Russian),FALSE,,
11.07.2020,,4,,ComprehensibleRussian,Clear - cloudy - rainy,Beginner 0,Free,https://youtu.be/xs0XAU0EjoY,FALSE,,,78,,,,,,,,,,,,,,TRUE,Nature,Inna (Comprehensible Russian),FALSE,,
18.07.2020,,3,19,ComprehensibleRussian,Bread and Circuses,Beginner 2,,https://youtu.be/R7xRGTk4578,FALSE,,,24,,,,,,,,,,,,,,FALSE,Society,Inna (Comprehensible Russian),,,
25.07.2020,,7,9,ComprehensibleRussian,My Morning Routine,Beginner 0,Free,https://youtu.be/gHCvEKxeXvk,FALSE,,,,,,,,,,,,,,,,,TRUE,Slice of Life,Inna (Comprehensible Russian),FALSE,,
22.08.2020,,11,55,ComprehensibleRussian,Stalinist Architecture,Beginner 2,Free,https://youtu.be/RiPT8QQ9tXI,FALSE,,,82,,,-,,,,,,,,,,,TRUE,"City, History",Inna (Comprehensible Russian),FALSE,,
24.01.2021,,32,0,ComprehensibleRussian,Guess Where It Is - Game 1 with Alvaro,Beginner 1,Free,https://youtu.be/XJJaUkW2HGI,FALSE,,,,,,,,,,,,,,,,,TRUE,"Games, Geography",Inna (Comprehensible Russian),FALSE,,
31.01.2021,,17,10,ComprehensibleRussian,Geography Quiz with Alvaro,Beginner 2,Free,https://youtu.be/mHvVloDkJPQ,FALSE,,,,,,,,,,,,,,,,,TRUE,"Games, Geography",Inna (Comprehensible Russian),FALSE,,
07.02.2021,,9,0,ComprehensibleRussian,Dobble (Spot It!) Sport - Game 1 with Alvaro,Beginner 0,Free,https://youtu.be/Zja11n8rDIg,FALSE,,,,,,,,,,,,,,,,,TRUE,"Games, Sports",Inna (Comprehensible Russian),FALSE,,
14.02.2021,,61,25,ComprehensibleRussian,"Interiors of Kommunalki, Stalinist Elitist Apartments and Barracks",Beginner 2,,https://youtu.be/E75HeIItn7E,FALSE,,,,,,,,,,,,,,,,,FALSE,Home,Inna (Comprehensible Russian),FALSE,,
21.02.2021,,24,10,ComprehensibleRussian,Animals - Dobble (Spot It!) with Judith - Game 1,Beginner 0,Free,https://youtu.be/krwp8Q5QwRM,FALSE,,,,,,,,,,,,,,,,,TRUE,"Games, Animals",Inna (Comprehensible Russian),TRUE,,
28.02.2021,,15,2,ComprehensibleRussian,Animals - Dobble (Spot It!) with Judith - Game 2,Beginner 0,Free,https://youtu.be/fIbPpR1A1iA,FALSE,,,,,,,,,,,,,,,,,TRUE,"Games, Animals",Inna (Comprehensible Russian),TRUE,,
07.03.2021,,15,40,ComprehensibleRussian,Animals - Dobble (Spot It!) with Judith - Game 3,Beginner 0,Free,https://youtu.be/8u9lvp6HYmE,FALSE,,,,,,,,,,,,,,,,,TRUE,"Games, Animals",Inna (Comprehensible Russian),TRUE,,
13.03.2021,,1,18,ComprehensibleRussian,About me #1 My name is...,Beginner 0,Free,https://youtube.com/watch?v=KZcPkVxlRTc,FALSE,,,,,,,,,,,,,,,,,TRUE,Conversation,Inna (Comprehensible Russian),TRUE,,
